"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"3258","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-02",1818,"a",56,",a,01,",0.75,",,a,21,",102,",a,07,",1,"a",1.7,",,,a",79.6,",a",91,",,,a",68.1,",,,a"
"3259","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-03",1965,"a",48,",a,22,",0,",,a,31,+",98,",a,18,",32,"a",0,",,,a",68.8,",a",81.1,",,,a",56.4,",,,a"
"3260","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-04",NA,"",47,"3,a,17,",0.13,",,a,14,",87,"3,a,07,",NA,"",0.26,",,,a",66.9,"4,a",77.5,"3,,,a",56.3,"3,,,a"
"3261","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-05",NA,"",41,",a,28,",1.09,",,a,13,",80,",a,11,",NA,"",1.35,",,,a",58.4,",a",66.7,",,,a",50.1,",,,a"
"3262","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-06",NA,"",39,",a,23,",0.28,",,a,03,",72,",a,02,",NA,"",0.42,",,,a",53.5,",a",61.6,",,,a",45.5,",,,a"
"3263","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-07",0,"a",36,",a,31,",0.53,",,a,23,",71,",a,22,",NA,"",0.9,",,,a",51.9,",a",61.1,",,,a",42.8,",,,a"
"3264","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-08",0,"a",35,",a,19,",1.22,",,a,14,",74,",a,12,",NA,"",2.42,",,,a",52.5,",a",61.1,",,,a",44,",,,a"
"3265","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-09",49,"a",36,",a,01,",0.02,",,a,01,",99,",a,22,",NA,"",0.05,",,,a",61.1,",a",72.9,",,,a",49.3,",,,a"
"3266","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-10",95,"a",39,",a,11,",0.57,",,a,01,",92,",a,18,",NA,"",1.13,",,,a",61.6,",a",73.2,",,,a",49.9,",,,a"
"3267","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-11",407,"a",45,",a,01,",0.26,",,a,21,",104,",a,15,",NA,"",0.42,",,,a",74.5,",a",87.4,",,,a",61.7,",,,a"
"3268","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2003-12",863,"a",53,",a,06,",0.43,",,a,01,",110,",a,30,",NA,"",0.93,",,,a",79.7,",a",92.4,",,,a",66.9,",,,a"
"3269","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-01",1204,"a",53,"1,a,18,",0.02,",,a,07,",108,"1,a,03,",0,"a",0.02,",,,a",77.3,"2,a",91.2,"1,,,a",63.4,"1,,,a"
"3270","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-02",1735,"a",55,",a,23,",0.15,",,a,23,",114,",a,15,",1,"a",0.2,",,,a",83.3,",a",96.1,",,,a",70.4,",,,a"
"3271","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-03",1997,"a",51,",a,30,",0.01,",,a,09,",98,",a,06,",3,"a",0.01,",,,a",73.4,",a",86.8,",,,a",60,",,,a"
"3272","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-04",2157,"a",41,",a,25,",0,",,a,30,+",95,",a,13,",98,"a",0,",,,a",67.2,",a",78.8,",,,a",55.6,",,,a"
"3273","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-05",2157,"a",40,",a,31,",0.08,",,a,18,",74,",a,22,",364,"a",0.23,",,,a",56.4,",a",65.7,",,,a",47.1,",,,a"
"3274","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-06",2157,"a",36,",a,17,",0.37,",,a,03,",74,",a,09,",705,"a",0.82,",,,a",53.6,",a",61.8,",,,a",45.5,",,,a"
"3275","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-07",0,"a",31,",a,18,",0.08,",,a,27,",68,",a,25,+",1117,"a",0.17,",,,a",51.7,",a",60.5,",,,a",42.9,",,,a"
"3276","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-08",7,"a",35,",a,15,",0.74,",,a,30,",82,",a,25,",1412,"a",1.69,",,,a",55.7,",a",65,",,,a",46.5,",,,a"
"3277","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-09",48,"a",37,",a,12,",0.56,",,a,01,",86,",a,22,",1617,"a",0.65,",,,a",59.5,",a",70.2,",,,a",48.9,",,,a"
"3278","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-10",214,"a",46,",a,28,",0.93,",,a,01,",98,",a,12,",1657,"a",0.93,",,,a",69.1,",a",80.9,",,,a",57.2,",,,a"
"3279","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-11",459,"a",45,",a,03,",0.65,",,a,05,",108,",a,30,",1696,"a",1.13,",,,a",71.9,",a",83.9,",,,a",59.9,",,,a"
"3280","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2004-12",765,"a",52,",a,28,+",0.92,",,a,08,",104,",a,23,",1702,"a",1.55,",,,a",74.7,",a",86.5,",,,a",62.9,",,,a"
"3281","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-01",1208,"a",52,",a,17,",0.26,",,a,17,",110,",a,14,",4,"a",0.4,",,,a",79.1,",a",92.5,",,,a",65.8,",,,a"
"3282","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-02",1491,"a",50,",a,03,",0.06,",,a,03,",104,",a,23,",15,"a",0.1,",,,a",74.8,",a",88.4,",,,a",61.1,",,,a"
"3283","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-03",1736,"a",48,",a,06,",0.13,",,a,17,",107,",a,01,",36,"a",0.13,",,,a",72.2,",a",84.6,",,,a",59.8,",,,a"
"3284","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-04",1975,"a",45,",a,30,",0.04,",,a,15,",97,",a,10,",67,"a",0.05,",,,a",71.9,",a",83.5,",,,a",60.4,",,,a"
"3285","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-05",1996,"a",40,",a,30,",0,",,a,31,+",84,",a,05,",218,"a",0,",,,a",60.8,",a",71.2,",,,a",50.4,",,,a"
"3286","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-06",2001,"a",39,",a,18,",0.61,",,a,19,",79,",a,08,",541,"a",1.53,",,,a",54.4,",a",62.5,",,,a",46.3,",,,a"
"3287","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-07",0,"a",38,",a,11,",0.77,",,a,08,",71,",a,30,",920,"a",1.98,",,,a",52.8,",a",60.6,",,,a",45,",,,a"
"3288","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-08",9,"a",37,",a,24,",0.26,",,a,20,",80,",a,29,",1221,"a",0.52,",,,a",55.6,",a",65.2,",,,a",46.1,",,,a"
"3289","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-09",34,"a",39,",a,12,",0.54,",,a,03,",86,",a,08,",1430,"a",1.89,",,,a",58.9,",a",68.9,",,,a",48.8,",,,a"
"3290","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-10",146,"a",45,",a,12,",0.2,",,a,19,",98,",a,05,",1466,"a",0.57,",,,a",67.4,",a",78.5,",,,a",56.4,",,,a"
"3291","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-11",372,"a",48,",a,11,",1.31,",,a,07,",98,",a,25,",1475,"a",1.31,",,,a",72.2,",a",84.5,",,,a",60,",,,a"
"3292","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2005-12",806,"a",51,",a,03,",0.15,",,a,07,",111,",a,23,",1476,"a",0.21,",,,a",79,",a",93.3,",,,a",64.7,",,,a"
"3293","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-01",1456,"a",59,",a,24,",0.51,",,a,21,",111,",a,10,",0,"a",0.92,",,,a",85.9,",a",99,",,,a",72.9,",,,a"
"3294","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-02",1805,"a",54,",a,10,",0.13,",,a,24,",113,",a,01,",0,"a",0.23,",,,a",77.5,",a",90.9,",,,a",64.1,",,,a"
"3295","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-03",2097,"a",51,",a,17,",0.89,",,a,28,",105,",a,12,",4,"a",0.92,",,,a",74.3,",a",86.3,",,,a",62.3,",,,a"
"3296","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-04",2127,"a",42,",a,22,",0.37,",,a,29,",85,",a,04,",129,"a",0.69,",,,a",61.8,",a",72.2,",,,a",51.4,",,,a"
"3297","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-05",2127,"a",33,",a,23,",0,",,a,31,+",75,",a,17,",458,"a",0,",,,a",54.4,",a",63.8,",,,a",45,",,,a"
"3298","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-06",2127,"a",32,"1,a,12,",0.39,",,a,02,",66,"1,a,22,",909,"a",0.91,",,,a",49,"2,a",57.6,"1,,,a",40.3,"1,,,a"
"3299","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-07",0,"a",36,",a,13,",0.91,",,a,15,",69,",a,11,",1368,"a",1.47,",,,a",50.2,",a",57.8,",,,a",42.6,",,,a"
"3300","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-08",0,"a",38,",a,26,",0.05,",,a,24,",76,",a,21,",1631,"a",0.05,",,,a",56.5,",a",67,",,,a",46,",,,a"
"3301","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-09",64,"a",39,",a,07,",0.06,",,a,06,",89,",a,22,",1758,"a",0.13,",,,a",62.9,",a",74.3,",,,a",51.5,",,,a"
"3302","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-10",206,"a",44,",a,28,",0.13,",,a,20,",98,",a,13,",1820,"a",0.17,",,,a",67.5,",a",79.7,",,,a",55.4,",,,a"
"3303","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-11",519,"a",41,",a,16,",0.04,",,a,03,",108,",a,28,",1844,"a",0.06,",,,a",74.6,",a",87.5,",,,a",61.8,",,,a"
"3304","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2006-12",886,"a",49,",a,26,+",0.43,",,a,23,",106,",a,09,",1857,"a",0.59,",,,a",76.4,",a",88.9,",,,a",63.9,",,,a"
"3305","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-01",1299,"a",53,",a,28,",1.98,",,a,01,",109,",a,11,",0,"a",4.28,",,,a",78.3,",a",90.2,",,,a",66.5,",,,a"
"3306","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-02",1745,"a",57,",a,08,",0.58,",,a,15,",107,",a,05,",0,"a",0.63,",,,a",80.9,",a",93.2,",,,a",68.7,",,,a"
"3307","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-03",2043,"a",49,",a,30,",0.31,",,a,19,",104,",a,03,",21,"a",0.87,",,,a",73.9,",a",85.2,",,,a",62.6,",,,a"
"3308","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-04",2147,"a",48,",a,22,",0.43,",,a,27,",89,",a,14,",61,"a",0.95,",,,a",67.1,",a",77.4,",,,a",56.8,",,,a"
"3309","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-05",2178,"a",41,",a,30,",0.9,",,a,18,",82,",a,14,",214,"a",2.31,",,,a",61.1,",a",69.7,",,,a",52.4,",,,a"
"3310","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-06",2178,"a",33,",a,23,",0.36,",,a,06,",66,",a,01,",737,"a",0.63,",,,a",47.6,",a",55.2,",,,a",40,",,,a"
"3311","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-07",1,"a",35,",a,19,",0.08,",,a,04,",74,",a,26,",1141,"a",0.14,",,,a",52,",a",60.7,",,,a",43.3,",,,a"
"3312","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-08",16,"a",38,",a,18,",0,",,a,31,+",85,",a,30,",1399,"a",0,",,,a",57.2,",a",67.9,",,,a",46.4,",,,a"
"3313","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-09",46,"a",41,",a,01,",0.01,",,a,20,",88,",a,25,",1509,"a",0.01,",,,a",62.3,",a",74.2,",,,a",50.4,",,,a"
"3314","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-10",180,"a",41,",a,13,",0.42,",,a,24,",97,",a,20,",1562,"a",0.74,",,,a",67.6,",a",79.2,",,,a",56,",,,a"
"3315","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-11",471,"a",47,"1,a,04,",0.39,",,a,03,",107,"1,a,20,",1570,"a",1.46,",,,a",74.5,"2,a",86.1,"1,,,a",62.9,"1,,,a"
"3316","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2007-12",875,"a",49,",a,23,",0.14,",,a,22,",105,",a,31,",1574,"a",0.25,",,,a",77.9,",a",90.4,",,,a",65.4,",,,a"
"3317","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-01",1388,"a",58,",a,14,",0.43,",,a,12,",107,",a,30,",0,"a",0.91,",,,a",81.6,",a",94.6,",,,a",68.4,",,,a"
"3318","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-02",1665,"a",52,",a,29,",0.01,",,a,28,",97,",a,21,+",4,"a",0.01,",,,a",74.4,",a",86.3,",,,a",62.5,",,,a"
"3319","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-03",2067,"a",45,",a,28,",1.14,",,a,24,",102,",a,12,",34,"a",1.21,",,,a",77,",a",88.6,",,,a",65.4,",,,a"
"3320","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-04",2121,"a",40,",a,28,",0.09,",,a,28,",86,",a,11,",131,"a",0.12,",,,a",63.6,",a",74.1,",,,a",53,",,,a"
"3321","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-05",2123,"a",41,",a,17,",0.04,",,a,17,",77,",a,14,",321,"a",0.06,",,,a",58.9,",a",69,",,,a",48.9,",,,a"
"3322","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-06",2123,"a",40,",a,28,",2.28,",,a,06,",67,",a,29,",661,"a",3.15,",,,a",53.6,",a",60.9,",,,a",46.4,",,,a"
"3323","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-07",0,"a",34,",a,24,",0.39,",,a,20,",72,",a,19,",1100,"a",0.7,",,,a",50.8,",a",59.2,",,,a",42.5,",,,a"
"3324","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-08",0,"a",35,"1,a,23,",0.19,",,a,30,",68,"1,a,26,",1503,"a",0.61,",,,a",51.1,"2,a",60,"1,,,a",42.2,"1,,,a"
"3325","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-09",33,"a",40,",a,30,",0.76,",,a,23,",91,",a,27,",1660,"a",1.09,",,,a",60.8,",a",72.4,",,,a",49.3,",,,a"
"3326","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-10",209,"a",40,",a,07,",0.02,",,a,06,",102,",a,30,",1735,"a",0.03,",,,a",68.3,",a",81,",,,a",55.5,",,,a"
"3327","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-11",379,"a",44,",a,23,",0.67,",,a,29,",101,",a,27,",1757,"a",1.61,",,,a",69.9,",a",81.8,",,,a",58.1,",,,a"
"3328","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2008-12",670,"a",50,",a,15,",1.51,",,a,12,",102,",a,22,",1763,"a",1.67,",,,a",74.2,",a",86.9,",,,a",61.6,",,,a"
"3329","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2009-01",1201,"a",52,",a,02,",1.3,",,a,22,",110,",a,14,",1,"a",1.48,",,,a",82.1,",a",95.8,",,,a",68.4,",,,a"
"3330","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2009-02",1607,"a",53,",a,12,",0.11,",,a,14,",113,",a,07,",4,"a",0.11,",,,a",79.4,",a",91.9,",,,a",66.8,",,,a"
"3331","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2009-03",1867,"a",51,",a,15,",0.35,",,a,11,",105,",a,03,",10,"a",0.45,",,,a",73.2,",a",85.9,",,,a",60.4,",,,a"
"3332","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2009-04",1943,"a",46,",a,27,",0.2,",,a,24,",90,",a,02,",92,"a",0.34,",,,a",64.8,",a",75.2,",,,a",54.5,",,,a"
"3333","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2009-05",1943,"a",39,",a,30,",0.28,",,a,21,",72,",a,24,",367,"a",0.55,",,,a",56.1,",a",65.4,",,,a",46.8,",,,a"
"3334","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2009-06",1943,"a",35,",a,12,",0.46,",,a,01,",72,",a,30,",696,"a",1.12,",,,a",54,",a",62.3,",,,a",45.8,",,,a"
"3335","ASN00047007","BROKEN HILL PATTON STREET, AS",-31.9759,141.4676,315,"2009-07",0,"a",36,",a,25,",0.28,",,a,26,",76,",a,21,",1080,"a",0.83,",,,a",52.6,",a",60.5,",,,a",44.6,",,,a"
